"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Current Player ID","Player 1","Player 2","Player 3","Player 4"
"2","29","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","1","G1","0","G1G4G2Y1","Y2G2W3B4","Y2B3B0G3","W2B3W4Y4"
"2","30","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_RANK","2","G2","1","W0G4G2Y1","Y2G2W3B4","Y2B3B0G3","W2B3W4Y4"
"2","31","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","DISCARD","4","G3","2","W0G4G2Y1","Y2G2W3B4","Y2B3B0G3","W2B3W4Y4"
"2","32","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","DISCARD","4","Y4","3","W0G4G2Y1","Y2G2W3B4","B0Y2B3B0","W2B3W4Y4"
"2","33","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","3","G2","0","W0G4G2Y1","Y2G2W3B4","B0Y2B3B0","G0W2B3W4"
"2","34","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_RANK","3","B3","1","R3W0G4Y1","Y2G2W3B4","B0Y2B3B0","G0W2B3W4"
"2","35","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_RANK","3","B3","2","R3W0G4Y1","Y2G2W3B4","B0Y2B3B0","G0W2B3W4"
"2","36","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","3","B3","3","R3W0G4Y1","Y2G2W3B4","B0Y2B3B0","G0W2B3W4"
"2","37","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","4","Y1","0","R3W0G4Y1","Y2G2W3B4","B0Y2B3B0","Y0G0W2W4"
"2","38","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","4","B4","1","W3R3W0G4","Y2G2W3B4","B0Y2B3B0","Y0G0W2W4"
"2","39","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_COLOR","W","W2W4","2","W3R3W0G4","G0Y2G2W3","B0Y2B3B0","Y0G0W2W4"
"2","40","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","3","W2","3","W3R3W0G4","G0Y2G2W3","B0Y2B3B0","Y0G0W2W4"
"2","41","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","DISCARD","3","W0","0","W3R3W0G4","G0Y2G2W3","B0Y2B3B0","W0Y0G0W4"
"2","42","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_COLOR","Y","Y2","1","G1W3R3G4","G0Y2G2W3","B0Y2B3B0","W0Y0G0W4"
"2","43","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","Bomb","3","B3","2","G1W3R3G4","G0Y2G2W3","B0Y2B3B0","W0Y0G0W4"
"2","44","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","DISCARD","3","G0","3","G1W3R3G4","G0Y2G2W3","B2B0Y2B0","W0Y0G0W4"
"2","45","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_RANK","3","W3","0","G1W3R3G4","G0Y2G2W3","B2B0Y2B0","R0W0Y0W4"
"2","46","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","4","W3","1","G1W3R3G4","G0Y2G2W3","B2B0Y2B0","R0W0Y0W4"
"2","47","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","Bomb","4","B0","2","G1W3R3G4","Y3G0Y2G2","B2B0Y2B0","R0W0Y0W4"
"2","48","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","4","W4","3","G1W3R3G4","Y3G0Y2G2","R0B2B0Y2","R0W0Y0W4"
"2","49","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_COLOR","Y","Y3Y2","0","G1W3R3G4","Y3G0Y2G2","R0B2B0Y2","Y0R0W0Y0"
"2","50","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","3","Y2","1","G1W3R3G4","Y3G0Y2G2","R0B2B0Y2","Y0R0W0Y0"
"2","51","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","DISCARD","4","Y2","2","G1W3R3G4","W2Y3G0G2","R0B2B0Y2","Y0R0W0Y0"
"2","52","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_RANK","4","R4","3","G1W3R3G4","W2Y3G0G2","R4R0B2B0","Y0R0W0Y0"
"2","53","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","DISCARD","3","R3","0","G1W3R3G4","W2Y3G0G2","R4R0B2B0","Y0R0W0Y0"
"2","54","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","2","Y3","1","G3G1W3G4","W2Y3G0G2","R4R0B2B0","Y0R0W0Y0"
"2","55","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","1","R4","2","G3G1W3G4","R2W2G0G2","R4R0B2B0","Y0R0W0Y0"
"2","56","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","REVEAL_COLOR","G","G3G1G4","3","G3G1W3G4","R2W2G0G2","R0B2B0","Y0R0W0Y0"
"2","57","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","PLAY","1","G3","0","G3G1W3G4","R2W2G0G2","R0B2B0","Y0R0W0Y0"
"2","58","R1R1Y1G2B2B1B4B0W1W1Y1Y3R3B1Y4W0R0R2W3W4G2G3G4B3Y0B0G1Y2B3G0Y2W2W0B0G0R3Y0W3G0W0G1B2R0Y3R0Y0W2R4G3R2","DISCARD","4","G2","1","G1W3G4","R2W2G0G2","R0B2B0","Y0R0W0Y0"
"3","1","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_RANK","0","B0","0","G0Y3B1W1","G2B1R3B0","W3R0Y0Y1","W4Y2W1W2"
"3","2","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","Y","Y0Y1","1","G0Y3B1W1","G2B1R3B0","W3R0Y0Y1","W4Y2W1W2"
"3","3","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","3","Y0","2","G0Y3B1W1","G2B1R3B0","W3R0Y0Y1","W4Y2W1W2"
"3","4","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","G","G0","3","G0Y3B1W1","G2B1R3B0","G0W3R0Y1","W4Y2W1W2"
"3","5","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_RANK","0","G0R0","0","G0Y3B1W1","G2B1R3B0","G0W3R0Y1","W4Y2W1W2"
"3","6","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","4","B0","1","G0Y3B1W1","G2B1R3B0","G0W3R0Y1","W4Y2W1W2"
"3","7","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","3","R0","2","G0Y3B1W1","Y0G2B1R3","G0W3R0Y1","W4Y2W1W2"
"3","8","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","B","B1","3","G0Y3B1W1","Y0G2B1R3","Y3G0W3Y1","W4Y2W1W2"
"3","9","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","3","B1","0","G0Y3B1W1","Y0G2B1R3","Y3G0W3Y1","W4Y2W1W2"
"3","10","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","W","W0W1","1","W0G0Y3W1","Y0G2B1R3","Y3G0W3Y1","W4Y2W1W2"
"3","11","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","4","Y1","2","W0G0Y3W1","Y0G2B1R3","Y3G0W3Y1","W4Y2W1W2"
"3","12","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","4","W2","3","W0G0Y3W1","Y0G2B1R3","G4Y3G0W3","W4Y2W1W2"
"3","13","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","W0","0","W0G0Y3W1","Y0G2B1R3","G4Y3G0W3","B2W4Y2W1"
"3","14","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_RANK","2","B2Y2","1","B2G0Y3W1","Y0G2B1R3","G4Y3G0W3","B2W4Y2W1"
"3","15","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","3","G0","2","B2G0Y3W1","Y0G2B1R3","G4Y3G0W3","B2W4Y2W1"
"3","16","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","B2","3","B2G0Y3W1","Y0G2B1R3","Y4G4Y3W3","B2W4Y2W1"
"3","17","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","2","G0","0","B2G0Y3W1","Y0G2B1R3","Y4G4Y3W3","R2W4Y2W1"
"3","18","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_RANK","4","Y4G4","1","B0B2Y3W1","Y0G2B1R3","Y4G4Y3W3","R2W4Y2W1"
"3","19","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","Y","Y3","2","B0B2Y3W1","Y0G2B1R3","Y4G4Y3W3","R2W4Y2W1"
"3","20","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","3","Y2","3","B0B2Y3W1","Y0G2B1R3","Y4G4Y3W3","R2W4Y2W1"
"3","21","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","3","Y3","0","B0B2Y3W1","Y0G2B1R3","Y4G4Y3W3","G3R2W4W1"
"3","22","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","Y","Y4Y3","1","R1B0B2W1","Y0G2B1R3","Y4G4Y3W3","G3R2W4W1"
"3","23","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","Y4","2","R1B0B2W1","Y0G2B1R3","Y4G4Y3W3","G3R2W4W1"
"3","24","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","4","W1","3","R1B0B2W1","Y0G2B1R3","B3G4Y3W3","G3R2W4W1"
"3","25","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","4","W1","0","R1B0B2W1","Y0G2B1R3","B3G4Y3W3","B0G3R2W4"
"3","26","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","4","R3","1","G2R1B0B2","Y0G2B1R3","B3G4Y3W3","B0G3R2W4"
"3","27","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","W","W4","2","G2R1B0B2","B3Y0G2B1","B3G4Y3W3","B0G3R2W4"
"3","28","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","R","R1","3","G2R1B0B2","B3Y0G2B1","B3G4Y3W3","B0G3R2W4"
"3","29","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","2","R1","0","G2R1B0B2","B3Y0G2B1","B3G4Y3W3","B0G3R2W4"
"3","30","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","G","G1G2","1","G1G2B0B2","B3Y0G2B1","B3G4Y3W3","B0G3R2W4"
"3","31","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","3","Y3","2","G1G2B0B2","B3Y0G2B1","B3G4Y3W3","B0G3R2W4"
"3","32","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","B","B4B3","3","G1G2B0B2","B3Y0G2B1","B4B3G4W3","B0G3R2W4"
"3","33","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","G1","0","G1G2B0B2","B3Y0G2B1","B4B3G4W3","B0G3R2W4"
"3","34","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","B3","1","W0G2B0B2","B3Y0G2B1","B4B3G4W3","B0G3R2W4"
"3","35","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","B4","2","W0G2B0B2","G0Y0G2B1","B4B3G4W3","B0G3R2W4"
"3","36","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","3","R2","3","W0G2B0B2","G0Y0G2B1","R3B3G4W3","B0G3R2W4"
"3","37","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","2","G2","0","W0G2B0B2","G0Y0G2B1","R3B3G4W3","W2B0G3W4"
"3","38","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","4","B1","1","R0W0B0B2","G0Y0G2B1","R3B3G4W3","W2B0G3W4"
"3","39","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_RANK","2","W2","2","R0W0B0B2","Y1G0Y0G2","R3B3G4W3","W2B0G3W4"
"3","40","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","W2","3","R0W0B0B2","Y1G0Y0G2","R3B3G4W3","W2B0G3W4"
"3","41","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_RANK","3","W3G3","0","R0W0B0B2","Y1G0Y0G2","R3B3G4W3","W3B0G3W4"
"3","42","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","4","G2","1","R0W0B0B2","Y1G0Y0G2","R3B3G4W3","W3B0G3W4"
"3","43","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","2","B3","2","R0W0B0B2","G1Y1G0Y0","R3B3G4W3","W3B0G3W4"
"3","44","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","W3","3","R0W0B0B2","G1Y1G0Y0","G3R3G4W3","W3B0G3W4"
"3","45","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","DISCARD","4","B2","0","R0W0B0B2","G1Y1G0Y0","G3R3G4W3","R0B0G3W4"
"3","46","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","G","G3G4","1","Y0R0W0B0","G1Y1G0Y0","G3R3G4W3","R0B0G3W4"
"3","47","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","1","G3","2","Y0R0W0B0","G1Y1G0Y0","G3R3G4W3","R0B0G3W4"
"3","48","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","4","W4","3","Y0R0W0B0","G1Y1G0Y0","Y2R3G4W3","R0B0G3W4"
"3","49","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_COLOR","G","G3","0","Y0R0W0B0","G1Y1G0Y0","Y2R3G4W3","R1R0B0G3"
"3","50","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","REVEAL_RANK","3","R3W3","1","Y0R0W0B0","G1Y1G0Y0","Y2R3G4W3","R1R0B0G3"
"3","51","W1B1Y3G0B0R3B1G2Y1Y0R0W3W2W1Y2W4G0Y0Y3W0G4B2B2Y4R2B0G3R1B3B0G2B3G1B4W0G0R3W2R0Y1W3G1G3R0Y0Y2R1R2W0R4","PLAY","3","G4","2","Y0R0W0B0","G1Y1G0Y0","Y2R3G4W3","R1R0B0G3"
