"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Target Player","Current Player ID","Player 1","Player 2"
"90","32","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","2","Y3"," ","1","R3G0R0W3Y1","Y3Y3R4G4B4"
"90","33","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","4","W3"," ","0","R3G0R0W3Y1","W4Y3R4G4B4"
"90","34","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","REVEAL_COLOR","G","G2G0","0","1","G2R3G0R0Y1","W4Y3R4G4B4"
"90","35","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","1","G2"," ","0","G2R3G0R0Y1","W4Y3R4G4B4"
"90","36","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","DISCARD","2","Y3"," ","1","R0R3G0R0Y1","W4Y3R4G4B4"
"90","37","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","REVEAL_COLOR","W","W4","1","0","R0R3G0R0Y1","R3W4R4G4B4"
"90","38","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","2","W4"," ","1","R0R3G0R0Y1","R3W4R4G4B4"
"90","39","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","REVEAL_RANK","1","R1","1","0","R0R3G0R0Y1","R1R3R4G4B4"
"90","40","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","1","R1"," ","1","R0R3G0R0Y1","R1R3R4G4B4"
"90","41","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","REVEAL_COLOR","R","R2R3R4","1","0","R0R3G0R0Y1","R2R3R4G4B4"
"90","42","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","1","R2"," ","1","R0R3G0R0Y1","R2R3R4G4B4"
"90","43","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","DISCARD","3","G0"," ","0","R0R3G0R0Y1","W0R3R4G4B4"
"90","44","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","2","R3"," ","1","B2R0R3R0Y1","W0R3R4G4B4"
"90","45","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","DISCARD","5","Y1"," ","0","B2R0R3R0Y1","W3W0R4G4B4"
"90","46","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","REVEAL_COLOR","G","G3","0","1","G3B2R0R3R0","W3W0R4G4B4"
"90","47","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","1","G3"," ","0","G3B2R0R3R0","W3W0R4G4B4"
"90","48","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","REVEAL_COLOR","B","B3B2","0","1","B3B2R0R3R0","W3W0R4G4B4"
"90","49","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","1","B3"," ","0","B3B2R0R3R0","W3W0R4G4B4"
"90","50","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","4","G4"," ","1","Y0B2R0R3R0","W3W0R4G4B4"
"90","51","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","DISCARD","2","B2"," ","0","Y0B2R0R3R0","G2W3W0R4B4"
"90","52","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","4","R4"," ","1","W2Y0R0R3R0","G2W3W0R4B4"
"90","53","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","DISCARD","5","R0"," ","0","W2Y0R0R3R0","W1G2W3W0B4"
"90","54","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","5","B4"," ","1","B0W2Y0R0R3","W1G2W3W0B4"
"90","55","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","DISCARD","5","R3"," ","0","B0W2Y0R0R3","G3W1G2W3W0"
"90","56","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","DISCARD","5","W0"," ","1","G0B0W2Y0R0","G3W1G2W3W0"
"90","57","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","REVEAL_COLOR","Y","Y4","1","0","G0B0W2Y0R0","Y4G3W1G2W3"
"90","58","B1Y0Y2R2W0B4B0G1G0B3Y1W2W0B1Y2G4R0Y1Y0W3R4Y3G1B2Y3R0W1G0R3W4G2R0R3R1R2W0B2W3G3B3Y0G2W2W1B0G3G0Y4B0R1","PLAY","1","Y4"," ","1","G0B0W2Y0R0","Y4G3W1G2W3"
"91","1","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","4","Y4","1","0","B1Y3R0Y2B0","Y4B2R3R1G1"
"91","2","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","0","R0B0","0","1","B1Y3R0Y2B0","Y4B2R3R1G1"
"91","3","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","3","R0"," ","0","B1Y3R0Y2B0","Y4B2R3R1G1"
"91","4","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","B","B4B1B0","0","1","B4B1Y3Y2B0","Y4B2R3R1G1"
"91","5","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","1","R1G1","1","0","B4B1Y3Y2B0","Y4B2R3R1G1"
"91","6","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","4","R1"," ","1","B4B1Y3Y2B0","Y4B2R3R1G1"
"91","7","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","5","B0"," ","0","B4B1Y3Y2B0","R1Y4B2R3G1"
"91","8","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","4","B4","0","1","R3B4B1Y3Y2","R1Y4B2R3G1"
"91","9","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","3","B1"," ","0","R3B4B1Y3Y2","R1Y4B2R3G1"
"91","10","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","W","W0","0","1","W0R3B4Y3Y2","R1Y4B2R3G1"
"91","11","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","B","B2","1","0","W0R3B4Y3Y2","R1Y4B2R3G1"
"91","12","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","3","B2"," ","1","W0R3B4Y3Y2","R1Y4B2R3G1"
"91","13","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","W0"," ","0","W0R3B4Y3Y2","R0R1Y4R3G1"
"91","14","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","0","Y0","0","1","Y0R3B4Y3Y2","R0R1Y4R3G1"
"91","15","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","Y0"," ","0","Y0R3B4Y3Y2","R0R1Y4R3G1"
"91","16","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","4","R3"," ","1","G2R3B4Y3Y2","R0R1Y4R3G1"
"91","17","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","2","R2","1","0","G2R3B4Y3Y2","R2R0R1Y4G1"
"91","18","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","R2"," ","1","G2R3B4Y3Y2","R2R0R1Y4G1"
"91","19","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","5","Y2"," ","0","G2R3B4Y3Y2","R0R0R1Y4G1"
"91","20","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","R","R3","0","1","Y3G2R3B4Y3","R0R0R1Y4G1"
"91","21","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","3","R3"," ","0","Y3G2R3B4Y3","R0R0R1Y4G1"
"91","22","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","3","R1"," ","1","Y0Y3G2B4Y3","R0R0R1Y4G1"
"91","23","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","5","Y3"," ","0","Y0Y3G2B4Y3","G3R0R0Y4G1"
"91","24","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","3","R0"," ","1","G3Y0Y3G2B4","G3R0R0Y4G1"
"91","25","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","4","G2"," ","0","G3Y0Y3G2B4","B0G3R0Y4G1"
"91","26","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","Y","Y0Y3","0","1","W4G3Y0Y3B4","B0G3R0Y4G1"
"91","27","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","2","G3"," ","0","W4G3Y0Y3B4","B0G3R0Y4G1"
"91","28","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","B","B3B4","0","1","B3W4Y0Y3B4","B0G3R0Y4G1"
"91","29","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","B3"," ","0","B3W4Y0Y3B4","B0G3R0Y4G1"
"91","30","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","0","Y0","0","1","G4W4Y0Y3B4","B0G3R0Y4G1"
"91","31","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","5","B4"," ","0","G4W4Y0Y3B4","B0G3R0Y4G1"
"91","32","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","3","R0"," ","1","G1G4W4Y0Y3","B0G3R0Y4G1"
"91","33","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","G","G3G1","1","0","G1G4W4Y0Y3","B2B0G3Y4G1"
"91","34","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","2","B0"," ","1","G1G4W4Y0Y3","B2B0G3Y4G1"
"91","35","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","0","G0","1","0","G1G4W4Y0Y3","G0B2G3Y4G1"
"91","36","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","G0"," ","1","G1G4W4Y0Y3","G0B2G3Y4G1"
"91","37","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","4","Y0"," ","0","G1G4W4Y0Y3","B0B2G3Y4G1"
"91","38","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","5","G1"," ","1","W1G1G4W4Y3","B0B2G3Y4G1"
"91","39","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","W1"," ","0","W1G1G4W4Y3","W0B0B2G3Y4"
"91","40","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","G","G1G4","0","1","W3G1G4W4Y3","W0B0B2G3Y4"
"91","41","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","2","G1"," ","0","W3G1G4W4Y3","W0B0B2G3Y4"
"91","42","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","4","G4W4","0","1","R2W3G4W4Y3","W0B0B2G3Y4"
"91","43","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","2","W3"," ","0","R2W3G4W4Y3","W0B0B2G3Y4"
"91","44","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","R","R4R2","0","1","R4R2G4W4Y3","W0B0B2G3Y4"
"91","45","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","R4"," ","0","R4R2G4W4Y3","W0B0B2G3Y4"
"91","46","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","3","B2"," ","1","Y0R2G4W4Y3","W0B0B2G3Y4"
"91","47","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","2","R2"," ","0","Y0R2G4W4Y3","B3W0B0G3Y4"
"91","48","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","3","Y3","0","1","G0Y0G4W4Y3","B3W0B0G3Y4"
"91","49","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","DISCARD","2","Y0"," ","0","G0Y0G4W4Y3","B3W0B0G3Y4"
"91","50","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","1","Y1","0","1","Y1G0G4W4Y3","B3W0B0G3Y4"
"91","51","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","Y1"," ","0","Y1G0G4W4Y3","B3W0B0G3Y4"
"91","52","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_RANK","2","Y2","0","1","Y2G0G4W4Y3","B3W0B0G3Y4"
"91","53","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","Y2"," ","0","Y2G0G4W4Y3","B3W0B0G3Y4"
"91","54","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","Y","Y1Y3","0","1","Y1G0G4W4Y3","B3W0B0G3Y4"
"91","55","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","5","Y3"," ","0","Y1G0G4W4Y3","B3W0B0G3Y4"
"91","56","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","REVEAL_COLOR","G","G2G0G4","0","1","G2Y1G0G4W4","B3W0B0G3Y4"
"91","57","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","1","G2"," ","0","G2Y1G0G4W4","B3W0B0G3Y4"
"91","58","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","4","G3"," ","1","W1Y1G0G4W4","B3W0B0G3Y4"
"91","59","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","4","G4"," ","0","W1Y1G0G4W4","G0B3W0B0Y4"
"91","60","B0Y2R0Y3B1G1R1R3B2Y4B4R1R3W0R0Y0G2R2R0Y3Y0G3G3B0W4B3G4G1B2G0B0W1W0W3R2R4Y0B3G0Y1Y2Y1G2W1G0B1W0W2W3W2","PLAY","5","Y4"," ","1","B1W1Y1G0W4","G0B3W0B0Y4"
