"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Current Player ID","Player 1","Player 2"
"3","37","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","Y1","0","R2B0Y1B4W4","W0R0B1Y4G3"
"3","38","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","5","G3","1","R0R2B0B4W4","W0R0B1Y4G3"
"3","39","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","4","Y4","0","R0R2B0B4W4","G0W0R0B1Y4"
"3","40","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","2","R2","1","R0R2B0B4W4","G0W0R0B1Y4"
"3","41","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","2","R2","0","R0R2B0B4W4","G0W0R0B1Y4"
"3","42","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","4","B1","1","B2R0B0B4W4","G0W0R0B1Y4"
"3","43","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","B0","0","B2R0B0B4W4","G1G0W0R0Y4"
"3","44","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","4","R0","1","R1B2R0B4W4","G1G0W0R0Y4"
"3","45","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","G","G4G1G0","0","R1B2R0B4W4","G4G1G0W0Y4"
"3","46","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","G4","1","R1B2R0B4W4","G4G1G0W0Y4"
"3","47","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","R0","0","R1B2R0B4W4","G0G1G0W0Y4"
"3","48","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","G0","1","R2R1B2B4W4","G0G1G0W0Y4"
"3","49","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","0","Y0G0W0","0","R2R1B2B4W4","Y0G0G1W0Y4"
"3","50","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","4","W0","1","R2R1B2B4W4","Y0G0G1W0Y4"
"3","51","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","Y","Y0Y4","0","R2R1B2B4W4","W0Y0G0G1Y4"
"3","52","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","4","G1","1","R2R1B2B4W4","W0Y0G0G1Y4"
"3","53","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","W","W3W0","0","R2R1B2B4W4","W3W0Y0G0Y4"
"3","54","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","W3","1","R2R1B2B4W4","W3W0Y0G0Y4"
"3","55","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","5","W4","0","R2R1B2B4W4","W2W0Y0G0Y4"
"3","56","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","Y","Y3","1","Y3R2R1B2B4","W2W0Y0G0Y4"
"3","57","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","Y3","0","Y3R2R1B2B4","W2W0Y0G0Y4"
"3","58","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","B","B3B2B4","1","B3R2R1B2B4","W2W0Y0G0Y4"
"3","59","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","B3","0","B3R2R1B2B4","W2W0Y0G0Y4"
"3","60","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","5","Y4","1","B0R2R1B2B4","W2W0Y0G0Y4"
"3","61","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","5","B4","0","B0R2R1B2B4","R4W2W0Y0G0"
"3","62","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","R","R2R1","1","Y2B0R2R1B2","R4W2W0Y0G0"
"3","63","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","5","B2","0","Y2B0R2R1B2","R4W2W0Y0G0"
"4","1","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","0","R0B0","0","B4R0Y3B0W0","R0G4Y3B0R2"
"4","2","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","0","R0B0W0","1","B4R0Y3B0W0","R0G4Y3B0R2"
"4","3","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","2","R0","0","B4R0Y3B0W0","R0G4Y3B0R2"
"4","4","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","Bomb","1","R0","1","B1B4Y3B0W0","R0G4Y3B0R2"
"4","5","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","4","B0","0","B1B4Y3B0W0","W0G4Y3B0R2"
"4","6","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","Bomb","4","B0","1","R3B1B4Y3W0","W0G4Y3B0R2"
"4","7","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","5","W0","0","R3B1B4Y3W0","G2W0G4Y3R2"
"4","8","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","B","B1B4","1","R4R3B1B4Y3","G2W0G4Y3R2"
"4","9","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","3","B1","0","R4R3B1B4Y3","G2W0G4Y3R2"
"4","10","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","4","R4B4","1","W3R4R3B4Y3","G2W0G4Y3R2"
"4","11","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","5","Y3","0","W3R4R3B4Y3","G2W0G4Y3R2"
"4","12","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","2","B2","1","B2W3R4R3B4","G2W0G4Y3R2"
"4","13","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","B2","0","B2W3R4R3B4","G2W0G4Y3R2"
"4","14","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","G","G0","1","G0W3R4R3B4","G2W0G4Y3R2"
"4","15","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","G0","0","G0W3R4R3B4","G2W0G4Y3R2"
"4","16","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","B","B3B4","1","B3W3R4R3B4","G2W0G4Y3R2"
"4","17","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","B3","0","B3W3R4R3B4","G2W0G4Y3R2"
"4","18","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","1","R1","1","R1W3R4R3B4","G2W0G4Y3R2"
"4","19","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","5","B4","0","R1W3R4R3B4","G2W0G4Y3R2"
"4","20","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","4","Y3","1","W3R1W3R4R3","G2W0G4Y3R2"
"4","21","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","4","G4","0","W3R1W3R4R3","G3G2W0G4R2"
"4","22","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","W0","1","W3R1W3R4R3","G3G2W0G4R2"
"4","23","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","2","R1","0","W3R1W3R4R3","R0G3G2G4R2"
"4","24","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","G2","1","Y1W3W3R4R3","R0G3G2G4R2"
"4","25","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","2","R2","0","Y1W3W3R4R3","B1R0G3G4R2"
"4","26","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","5","R2","1","Y1W3W3R4R3","B1R0G3G4R2"
"4","27","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","5","R3","0","Y1W3W3R4R3","B3B1R0G3G4"
"4","28","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","4","G3","1","W2Y1W3W3R4","B3B1R0G3G4"
"4","29","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","4","W3","0","W2Y1W3W3R4","Y2B3B1R0G4"
"4","30","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","3","W3","1","R2W2Y1W3R4","Y2B3B1R0G4"
"4","31","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","Y1","0","R2W2Y1W3R4","Y2B3B1R0G4"
"4","32","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","4","R0","1","Y2R2W2W3R4","Y2B3B1R0G4"
"4","33","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","0","Y0","0","Y2R2W2W3R4","Y0Y2B3B1G4"
"4","34","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","Y0","1","Y2R2W2W3R4","Y0Y2B3B1G4"
"4","35","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","W2","0","Y2R2W2W3R4","G3Y2B3B1G4"
"4","36","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","W","W1W3","1","W1Y2R2W3R4","G3Y2B3B1G4"
"4","37","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","W1","0","W1Y2R2W3R4","G3Y2B3B1G4"
"4","38","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","4","B1","1","G0Y2R2W3R4","G3Y2B3B1G4"
"4","39","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","R2","0","G0Y2R2W3R4","W1G3Y2B3G4"
"4","40","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","R","R4","1","G0G0Y2W3R4","W1G3Y2B3G4"
"4","41","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","Y2","0","G0G0Y2W3R4","W1G3Y2B3G4"
"4","42","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","0","G0G0","1","G2G0G0W3R4","W1G3Y2B3G4"
"4","43","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","G0","0","G2G0G0W3R4","W1G3Y2B3G4"
"4","44","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","2","W2G2","1","W2G2G0W3R4","W1G3Y2B3G4"
"4","45","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","W2","0","W2G2G0W3R4","W1G3Y2B3G4"
"4","46","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","4","B3","1","R1G2G0W3R4","W1G3Y2B3G4"
"4","47","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","4","W3","0","R1G2G0W3R4","B2W1G3Y2G4"
"4","48","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","G","G2G0","1","Y0R1G2G0R4","B2W1G3Y2G4"
"4","49","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","Y","Y2","0","Y0R1G2G0R4","B2W1G3Y2G4"
"4","50","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","3","G3","1","Y0R1G2G0R4","B2W1G3Y2G4"
"4","51","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","G","G4","0","Y0R1G2G0R4","Y4B2W1Y2G4"
"4","52","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","5","G4","1","Y0R1G2G0R4","Y4B2W1Y2G4"
"4","53","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","R","R3","0","Y0R1G2G0R4","R3Y4B2W1Y2"
"4","54","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","R3","1","Y0R1G2G0R4","R3Y4B2W1Y2"
"4","55","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","1","G1W1","0","Y0R1G2G0R4","G1Y4B2W1Y2"
"4","56","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","G1","1","Y0R1G2G0R4","G1Y4B2W1Y2"
"4","57","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_RANK","1","Y1W1","0","Y0R1G2G0R4","Y1Y4B2W1Y2"
"4","58","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","Y1","1","Y0R1G2G0R4","Y1Y4B2W1Y2"
"4","59","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","3","G2","0","Y0R1G2G0R4","W0Y4B2W1Y2"
"4","60","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","5","Y2","1","B0Y0R1G0R4","W0Y4B2W1Y2"
"4","61","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","5","R4","0","B0Y0R1G0R4","Y0W0Y4B2W1"
"4","62","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","REVEAL_COLOR","W","W4","1","W4B0Y0R1G0","Y0W0Y4B2W1"
